ID,IS_COMMON_POSITION,EPC,VARIANCE,METHOD,BESTIMATE,FASTIMATE,DIFFERENCE
2190300,no,71.53,medium,MCG,70.9,68.4,0.6
2191020,no,70.75,high,MCG,70.2,67.7,0.6
2191110,no,70.91,high,MCG,69.9,66.5,1
2191200,no,71.63,high,MCG,70.7,67.7,1
2192010,no,71.59,high,MCG,70.9,68.2,0.7
2192100,no,72.35,high,MCG,71.2,68.2,1.2
2193000,no,73.42,high,MCG,72.7,69.9,0.8
21A0020,no,72.81,high,MCG,71.6,69.4,1.2
21A0110,no,72.88,high,MCG,71.4,68.2,1.5
21A0200,no,73.4,high,MCG,72.1,69.4,1.3
21A1010,no,73.27,high,MCG,72.1,68.7,1.1
21A1100,no,73.81,high,MCG,72.4,68.7,1.4
21A2000,no,74.68,high,MCG,73.4,70.4,1.3
21B0010,no,75.26,high,MCG,73.6,70.4,1.6
21B0100,no,75.61,high,MCG,73.9,70.4,1.7
21B1000,no,76.18,high,MCG,74.6,70.9,1.5
21C0000,no,77.99,high,MCG,76.2,72.6,1.8
22000B0,no,63.74,rollish,None,-1,-1,64.7
22001A0,no,63.07,rollish,None,-1,-1,64.1
2200290,no,62.73,rollish,None,-1,-1,63.7
2200380,no,62.55,rollish,None,-1,-1,63.5
2200470,yes,62.45,rollish,None,-1,-1,63.5
2200560,no,62.46,rollish,None,-1,-1,63.5
2200650,no,62.61,rollish,None,-1,-1,63.6
2200740,no,62.92,rollish,None,-1,-1,63.9
2200830,no,63.42,rollish,None,-1,-1,64.4
2200920,no,64.22,rollish,None,-1,-1,65.2
2200A10,no,65.46,rollish,None,-1,-1,66.5
2200B00,no,67.06,rollish,None,-1,-1,68.1
22010A0,no,63.23,rollish,None,-1,-1,64.2
2201190,no,62.46,rollish,None,-1,-1,63.5
2201280,no,62.14,rollish,None,-1,-1,63.1
2201370,no,61.94,rollish,None,-1,-1,62.9
2201460,no,61.87,rollish,None,-1,-1,62.9
2201550,no,61.96,rollish,None,-1,-1,63
2201640,yes,62.25,rollish,None,-1,-1,63.3
2201730,no,62.75,rollish,None,-1,-1,63.8
2201820,no,63.52,rollish,None,-1,-1,64.5
2201910,no,64.71,rollish,None,-1,-1,65.7
2201A00,no,66.31,rollish,None,-1,-1,67.3
2202090,no,63.17,rollish,None,-1,-1,64.2
2202180,no,62.31,rollish,None,-1,-1,63.3
2202270,no,61.92,rollish,None,-1,-1,62.9
2202360,no,61.72,rollish,None,-1,-1,62.7
2202450,no,61.71,rollish,None,-1,-1,62.7
2202540,yes,61.92,rollish,None,-1,-1,62.9
2202630,no,62.39,rollish,None,-1,-1,63.4
2202720,no,63.15,rollish,None,-1,-1,64.2
2202810,no,64.32,rollish,None,-1,-1,65.3
2202900,no,65.91,rollish,None,-1,-1,66.9
2203080,no,63.47,rollish,None,-1,-1,64.5
2203170,no,62.48,rollish,None,-1,-1,63.5
2203260,no,62.03,rollish,None,-1,-1,63
2203350,yes,61.87,rollish,None,-1,-1,62.9
2203440,no,61.95,rollish,None,-1,-1,63
2203530,no,62.33,rollish,None,-1,-1,63.3
2203620,no,63.05,rollish,None,-1,-1,64
2203710,no,64.2,rollish,None,-1,-1,65.2
2203800,no,65.77,rollish,None,-1,-1,66.8
2204070,no,63.87,rollish,None,-1,-1,64.9
2204160,no,62.81,rollish,None,-1,-1,63.8
2204250,no,62.35,rollish,None,-1,-1,63.4
2204340,yes,62.27,rollish,None,-1,-1,63.3
2204430,no,62.5,rollish,None,-1,-1,63.5
2204520,no,63.12,rollish,None,-1,-1,64.1
2204610,no,64.22,rollish,None,-1,-1,65.2
2204700,no,65.76,rollish,None,-1,-1,66.8
2205060,no,64.4,low,MCG,64.5,63.9,0
2205150,no,63.32,low,MCG,63.4,62.7,-0.1
2205240,no,62.91,low,MCG,63.1,62.7,-0.2
2205330,yes,62.96,low,MCG,63.4,62.7,-0.4
2205420,no,63.43,low,MCG,63.6,62.7,-0.2
2205510,no,64.42,low,MCG,64.4,62.7,0
2205600,no,65.9,low,MCG,65.9,63.9,0
2206050,no,65.1,low,MCG,65.2,64.4,-0.1
2206140,no,64.08,low,MCG,64.5,63.2,-0.4
2206230,no,63.78,low,MCG,64.2,63.2,-0.4
2206320,no,64.05,low,MCG,64.5,63.2,-0.4
2206410,no,64.9,low,MCG,65.2,63.2,-0.3
2206500,no,66.27,low,MCG,66.4,64.4,-0.2
2207040,no,66,low,MCG,66.3,64.9,-0.3
2207130,no,65.11,low,MCG,65.5,63.7,-0.4
2207220,no,65.04,low,MCG,65.3,63.7,-0.2
2207310,no,65.69,low,MCG,66,63.7,-0.3
2207400,no,66.93,low,MCG,67.3,64.9,-0.3
2208030,no,67.12,medium,MCG,67.3,65.4,-0.2
2208120,no,66.5,medium,MCG,66.5,64.2,0
2208210,no,66.82,medium,MCG,66.8,64.2,0
2208300,no,67.89,medium,MCG,68,65.4,-0.2
2209020,no,68.54,high,MCG,68.3,65.9,0.2
2209110,no,68.33,high,MCG,68.1,64.7,0.2
2209200,no,69.12,high,MCG,68.8,65.9,0.3
220A010,no,70.3,high,MCG,69.9,66.4,0.4
220A100,no,70.59,high,MCG,70.1,66.4,0.4
220B000,no,72.39,high,MCG,71.9,68.1,0.4
22100A0,no,63.57,rollish,None,-1,-1,64.6
2210190,no,62.48,rollish,None,-1,-1,63.5
2210280,no,61.92,rollish,None,-1,-1,62.9
2210370,no,61.66,rollish,None,-1,-1,62.7
2210460,no,61.55,rollish,None,-1,-1,62.5
2210550,no,61.63,rollish,None,-1,-1,62.6
2210640,no,61.92,rollish,None,-1,-1,62.9
2210730,no,62.45,rollish,None,-1,-1,63.5
2210820,no,63.36,rollish,None,-1,-1,64.4
2210910,no,64.75,rollish,None,-1,-1,65.8
2210A00,no,66.48,rollish,None,-1,-1,67.5
2211090,no,63.08,rollish,None,-1,-1,64.1
2211180,no,61.98,rollish,None,-1,-1,63
2211270,no,61.42,rollish,None,-1,-1,62.4
2211360,no,61.2,rollish,None,-1,-1,62.2
2211450,no,61.16,rollish,None,-1,-1,62.2
2211540,no,61.35,rollish,None,-1,-1,62.4
2211630,no,61.81,rollish,None,-1,-1,62.8
2211720,no,62.61,rollish,None,-1,-1,63.6
2211810,no,63.88,rollish,None,-1,-1,64.9
2211900,no,65.59,rollish,None,-1,-1,66.6
2212080,no,63.01,rollish,None,-1,-1,64
2212170,no,61.83,rollish,None,-1,-1,62.8
2212260,no,61.26,rollish,None,-1,-1,62.3
2212350,no,61.07,rollish,None,-1,-1,62.1
2212440,no,61.14,rollish,None,-1,-1,62.1
2212530,yes,61.49,rollish,None,-1,-1,62.5
2212620,no,62.2,rollish,None,-1,-1,63.2
2212710,no,63.41,rollish,None,-1,-1,64.4
2212800,no,65.08,rollish,None,-1,-1,66.1
2213070,no,63.26,rollish,None,-1,-1,64.3
2213160,no,62.02,rollish,None,-1,-1,63
2213250,no,61.45,rollish,None,-1,-1,62.5
2213340,no,61.34,rollish,None,-1,-1,62.3
2213430,no,61.54,rollish,None,-1,-1,62.5
2213520,no,62.14,rollish,None,-1,-1,63.1
2213610,no,63.28,rollish,None,-1,-1,64.3
2213700,no,64.93,rollish,None,-1,-1,65.9
2214060,no,63.68,low,MCG,63.4,63.2,0.3
2214150,no,62.46,low,MCG,62.3,62,0.1
2214240,no,61.94,low,MCG,61.8,62,0.1
2214330,yes,61.95,low,MCG,62,62,-0.1
2214420,no,62.39,low,MCG,62.3,62,0.1
2214510,no,63.42,low,MCG,63.3,62,0.1
2214600,no,65,low,MCG,64.9,63.2,0.1
2215050,no,64.31,low,MCG,63.8,63.7,0.5
2215140,no,63.17,low,MCG,63.1,62.5,0.1
2215230,no,62.77,low,MCG,62.8,62.5,-0.1
2215320,no,62.99,low,MCG,63.1,62.5,-0.1
2215410,no,63.86,low,MCG,63.8,62.5,0
2215500,no,65.34,low,MCG,65.1,63.7,0.2
2216040,no,65.17,low,MCG,64.9,64.2,0.3
2216130,no,64.18,low,MCG,64.1,63,0
2216220,no,63.99,low,MCG,63.9,63,0.1
2216310,no,64.67,low,MCG,64.6,63,0
2216400,no,65.99,low,MCG,65.9,64.2,0.1
2217030,no,66.29,medium,MCG,66,64.7,0.3
2217120,no,65.55,medium,MCG,65.2,63.5,0.3
2217210,no,65.82,medium,MCG,65.5,63.5,0.4
2217300,no,67,medium,MCG,66.7,64.7,0.3
2218020,no,67.72,high,MCG,67,65.2,0.7
2218110,no,67.38,high,MCG,66.8,64,0.6
2218200,no,68.25,high,MCG,67.5,65.2,0.8
2219010,no,69.45,high,MCG,68.5,65.7,0.9
2219100,no,69.69,high,MCG,68.8,65.7,0.9
221A000,no,71.5,high,MCG,70.6,67.4,0.9
2220090,no,63.96,rollish,None,-1,-1,65
2220180,no,62.72,rollish,None,-1,-1,63.7
2220270,no,61.99,rollish,None,-1,-1,63
2220360,no,61.71,rollish,None,-1,-1,62.7
2220450,no,61.67,rollish,None,-1,-1,62.7
2220540,no,61.87,rollish,None,-1,-1,62.9
2220630,no,62.35,rollish,None,-1,-1,63.4
2220720,no,63.25,rollish,None,-1,-1,64.3
2220810,no,64.65,rollish,None,-1,-1,65.7
2220900,no,66.41,rollish,None,-1,-1,67.4
2221080,no,63.39,rollish,None,-1,-1,64.4
2221170,no,62.17,rollish,None,-1,-1,63.2
2221260,no,61.51,rollish,None,-1,-1,62.5
2221350,no,61.3,rollish,None,-1,-1,62.3
2221440,no,61.37,rollish,None,-1,-1,62.4
2221530,no,61.72,rollish,None,-1,-1,62.7
2221620,yes,62.46,rollish,None,-1,-1,63.5
2221710,no,63.71,rollish,None,-1,-1,64.7
2221800,no,65.4,rollish,None,-1,-1,66.4
2222070,no,63.2,rollish,None,-1,-1,64.2
2222160,no,62.01,rollish,None,-1,-1,63
2222250,yes,61.41,rollish,6 flat,61,-1,0.4
2222340,yes,61.29,rollish,6 flat,61,-1,0.3
2222430,yes,61.49,rollish,6 flat,61,-1,0.5
2222520,no,62.08,rollish,6 flat,61,-1,1.1
2222610,no,63.21,rollish,None,-1,-1,64.2
2222700,no,64.83,rollish,None,-1,-1,65.8
2223060,no,63.42,low,MCG,63.4,63.7,0.1
2223150,no,62.22,low,MCG,62.3,62.5,-0.1
2223240,yes,61.7,low,6 flat,61.5,62.5,0.2
2223330,yes,61.7,low,6 flat,61.5,62.5,0.2
2223420,yes,62.14,low,6 flat,61.5,62.5,0.6
2223510,no,63.15,low,MCG,63.3,62.5,-0.1
2223600,no,64.71,low,MCG,64.8,63.7,-0.1
2224050,no,63.9,low,MCG,63.8,64.2,0.1
2224140,yes,62.8,low,MCG,62.8,63,0
2224230,yes,62.4,low,6 flat,62,63,0.4
2224320,yes,62.62,low,6 flat,62,63,0.6
2224410,no,63.48,low,MCG,63.5,63,0
2224500,yes,64.94,low,MCG,65,64.2,-0.1
2225040,no,64.65,low,MCG,64.5,64.7,0.1
2225130,no,63.72,low,MCG,63.8,63.5,-0.1
2225220,yes,63.54,low,6 flat,62.5,63.5,1
2225310,no,64.22,low,MCG,64.3,63.5,-0.1
2225400,no,65.52,low,MCG,65.5,64.7,0
2226030,no,65.71,medium,MCG,65.6,65.2,0.1
2226120,no,65.04,medium,MCG,64.8,64,0.2
2226210,no,65.33,medium,MCG,65.1,64,0.2
2226300,no,66.49,medium,MCG,66.3,65.2,0.1
2227020,no,67.12,high,MCG,66.7,65.7,0.5
2227110,no,66.85,high,MCG,66.4,64.5,0.4
2227200,no,67.76,high,MCG,67.2,65.7,0.6
2228010,no,68.89,high,MCG,68.2,66.2,0.7
2228100,no,69.15,high,MCG,68.5,66.2,0.7
2229000,no,70.94,high,MCG,70.3,67.9,0.7
2230080,no,64.53,rollish,None,-1,-1,65.5
2230170,no,63.3,rollish,None,-1,-1,64.3
2230260,yes,62.56,rollish,None,-1,-1,63.6
2230350,no,62.33,rollish,None,-1,-1,63.3
2230440,yes,62.41,rollish,None,-1,-1,63.4
2230530,no,62.79,rollish,None,-1,-1,63.8
2230620,no,63.59,rollish,None,-1,-1,64.6
2230710,no,64.92,rollish,None,-1,-1,65.9
2230800,no,66.64,rollish,None,-1,-1,67.6
2231070,no,63.81,rollish,None,-1,-1,64.8
2231160,no,62.68,rollish,None,-1,-1,63.7
2231250,yes,62.05,rollish,None,-1,-1,63
2231340,no,61.93,rollish,None,-1,-1,62.9
2231430,yes,62.16,rollish,None,-1,-1,63.2
2231520,no,62.81,rollish,None,-1,-1,63.8
2231610,no,63.99,rollish,None,-1,-1,65
2231700,no,65.63,rollish,None,-1,-1,66.6
2232060,yes,63.54,low,MCG,63.8,64.2,-0.3
2232150,no,62.51,low,MCG,62.8,63,-0.2
2232240,no,62.02,low,6 flat,62,63,0
2232330,yes,62.03,low,6 flat,62,63,0
2232420,yes,62.5,low,6 flat,62,63,0.5
2232510,no,63.54,low,MCG,63.8,63,-0.2
2232600,no,65.09,low,MCG,65.3,64.2,-0.2
2233050,no,63.78,low,MCG,64.3,64.7,-0.5
2233140,no,62.83,low,MCG,63.2,63.5,-0.4
2233230,yes,62.48,low,6 flat,62.5,63.5,0
2233320,yes,62.73,low,6 flat,62.5,63.5,0.2
2233410,yes,63.63,low,MCG,64,63.5,-0.3
2233500,no,65.08,low,MCG,65.5,64.7,-0.4
2234040,no,64.39,low,MCG,64.7,65.2,-0.3
2234130,no,63.6,low,MCG,64,64,-0.4
2234220,yes,63.49,low,6 flat,63,64,0.5
2234310,yes,64.21,low,MCG,64.5,64,-0.2
2234400,no,65.51,low,MCG,65.7,65.2,-0.2
2235030,no,65.35,medium,MCG,65.8,65.7,-0.4
2235120,no,64.84,medium,MCG,65,64.5,-0.2
2235210,no,65.2,medium,MCG,65.3,64.5,0
2235300,no,66.38,medium,MCG,66.5,65.7,-0.1
2236020,no,66.74,high,MCG,66.8,66.2,-0.1
2236110,no,66.64,high,MCG,66.5,65,0.1
2236200,no,67.59,high,MCG,67.3,66.2,0.3
2237010,no,68.54,high,MCG,68.4,66.7,0.2
2237100,no,68.93,high,MCG,68.6,66.7,0.3
2238000,no,70.64,high,MCG,70.4,68.4,0.2
2240070,no,65.28,rollish,None,-1,-1,66.3
2240160,no,64.1,rollish,None,-1,-1,65.1
2240250,no,63.44,rollish,None,-1,-1,64.4
2240340,no,63.32,rollish,None,-1,-1,64.3
2240430,no,63.56,rollish,None,-1,-1,64.6
2240520,no,64.23,rollish,None,-1,-1,65.2
2240610,no,65.47,rollish,None,-1,-1,66.5
2240700,no,67.14,rollish,None,-1,-1,68.1
2241060,no,64.49,low,MCG,64.8,64.7,-0.3
2241150,no,63.49,low,MCG,63.7,63.5,-0.2
2241240,no,62.99,low,MCG,63.1,63.5,-0.2
2241330,no,63.01,low,MCG,63.4,63.5,-0.4
2241420,no,63.52,low,MCG,63.6,63.5,-0.1
2241510,no,64.6,low,MCG,64.7,63.5,-0.1
2241600,no,66.19,low,MCG,66.3,64.7,-0.1
2242050,no,64.23,low,MCG,64.7,65.2,-0.5
2242140,no,63.39,low,MCG,63.6,64,-0.3
2242230,yes,63.09,low,6 flat,63,64,0.1
2242320,yes,63.36,low,6 flat,63,64,0.4
2242410,no,64.28,low,MCG,64.4,64,-0.1
2242500,no,65.75,low,MCG,66,65.2,-0.2
2243040,no,64.56,low,MCG,65.2,65.7,-0.6
2243130,yes,63.88,low,MCG,64.4,64.5,-0.5
2243220,yes,63.85,low,6 flat,63.5,64.5,0.4
2243310,no,64.6,low,MCG,64.9,64.5,-0.3
2243400,no,65.92,low,MCG,66.2,65.7,-0.2
2244030,yes,65.36,medium,MCG,65.9,66.2,-0.5
2244120,no,64.97,medium,MCG,65.2,65,-0.2
2244210,no,65.43,medium,MCG,65.4,65,0
2244300,yes,66.63,medium,MCG,66.7,66.2,0
2245020,no,66.66,high,MCG,67,66.7,-0.3
2245110,no,66.72,high,MCG,66.7,65.5,0
2245200,no,67.73,high,MCG,67.5,66.7,0.3
2246010,no,68.46,high,MCG,68.5,67.2,0
2246100,no,68.99,high,MCG,68.8,67.2,0.2
2247000,no,70.58,high,MCG,70.6,68.9,0
2250060,no,66.19,low,MCG,65.9,66.4,0.2
2250150,no,65.15,low,MCG,64.9,65.2,0.3
2250240,no,64.61,low,MCG,64.6,65.2,0
2250330,yes,64.64,low,MCG,64.9,65.2,-0.3
2250420,no,65.16,low,MCG,65.1,65.2,0
2250510,no,66.25,low,MCG,65.9,65.2,0.4
2250600,no,67.82,low,MCG,67.4,66.4,0.4
2251050,no,65.47,low,MCG,65.6,65.7,-0.2
2251140,no,64.65,low,MCG,64.9,64.5,-0.2
2251230,no,64.34,low,MCG,64.6,64.5,-0.3
2251320,no,64.62,low,MCG,64.9,64.5,-0.3
2251410,no,65.56,low,MCG,65.6,64.5,-0.1
2251500,no,67.04,low,MCG,66.9,65.7,0.1
2252040,no,65.3,low,MCG,65.9,66.2,-0.6
2252130,no,64.72,low,MCG,65.1,65,-0.4
2252220,no,64.72,low,6 flat,64,65,0.7
2252310,no,65.46,low,MCG,65.6,65,-0.2
2252400,no,66.8,low,MCG,66.9,66.2,-0.1
2253030,no,65.8,medium,MCG,66.6,66.7,-0.8
2253120,no,65.53,medium,MCG,65.9,65.5,-0.4
2253210,no,66.05,medium,MCG,66.1,65.5,-0.1
2253300,no,67.25,medium,MCG,67.4,66.7,-0.1
2254020,no,66.95,high,MCG,67.4,67.2,-0.4
2254110,yes,67.15,high,MCG,67.1,66,0
2254200,no,68.2,high,MCG,67.9,67.2,0.3
2255010,no,68.69,high,MCG,68.6,67.7,0
2255100,no,69.38,high,MCG,68.9,67.7,0.5
2256000,no,70.83,high,MCG,70.7,69.4,0.1
2260050,no,67.33,low,MCG,67.1,67.4,0.2
2260140,no,66.49,low,MCG,66.4,66.2,0.1
2260230,no,66.14,low,MCG,66.1,66.2,0
2260320,no,66.43,low,MCG,66.4,66.2,0
2260410,no,67.32,low,MCG,67.1,66.2,0.2
2260500,no,68.72,low,MCG,68.4,67.4,0.3
2261040,no,66.76,low,MCG,67.1,66.7,-0.4
2261130,no,66.19,low,MCG,66.4,65.5,-0.2
2261220,no,66.17,low,MCG,66.1,65.5,0
2261310,no,66.87,low,MCG,66.9,65.5,0
2261400,no,68.19,low,MCG,68.1,66.7,0
2262030,no,66.78,medium,MCG,67.4,67.2,-0.6
2262120,no,66.58,medium,MCG,66.6,66,-0.1
2262210,no,67.09,medium,MCG,66.9,66,0.2
2262300,no,68.28,medium,MCG,68.1,67.2,0.1
2263020,no,67.62,high,MCG,68.1,67.7,-0.5
2263110,no,67.95,high,MCG,67.9,66.5,0.1
2263200,yes,69.02,high,MCG,68.6,67.7,0.4
2264010,no,69.26,high,MCG,69.4,68.2,-0.1
2264100,no,70.1,high,MCG,69.6,68.2,0.5
2265000,no,71.4,high,MCG,71.1,69.9,0.3
2270040,no,68.74,low,MCG,68.7,68.4,0.1
2270130,no,68.15,low,MCG,67.9,67.2,0.3
2270220,no,68.1,low,MCG,67.7,67.2,0.4
2270310,no,68.72,low,MCG,68.4,67.2,0.3
2270400,no,69.88,low,MCG,69.7,68.4,0.2
2271030,no,68.4,medium,MCG,68.7,67.7,-0.3
2271120,no,68.18,medium,MCG,67.9,66.5,0.3
2271210,no,68.58,medium,MCG,68.2,66.5,0.4
2271300,no,69.66,medium,MCG,69.4,67.7,0.3
2272020,no,68.77,high,MCG,68.9,68.2,-0.1
2272110,no,69.11,high,MCG,68.7,67,0.5
2272200,no,70.11,high,MCG,69.4,68.2,0.7
2273010,no,70.15,high,MCG,70.2,68.7,0
2273100,no,71.08,high,MCG,70.4,68.7,0.7
2274000,no,72.25,high,MCG,71.9,70.4,0.3
2280030,no,70.45,medium,MCG,70.2,69.4,0.3
2280120,no,70.19,medium,MCG,69.4,68.2,0.8
2280210,no,70.49,medium,MCG,69.7,68.2,0.8
2280300,no,71.35,medium,MCG,70.9,69.4,0.4
2281020,no,70.46,high,MCG,70.2,68.7,0.3
2281110,no,70.68,high,MCG,69.9,67.5,0.8
2281200,no,71.47,high,MCG,70.7,68.7,0.8
2282010,no,71.38,high,MCG,70.9,69.2,0.5
2282100,no,72.22,high,MCG,71.2,69.2,1.1
2283000,no,73.3,high,MCG,72.7,70.9,0.6
2290020,no,72.53,high,MCG,71.7,70.4,0.9
2290110,no,72.64,high,MCG,71.4,69.2,1.2
2290200,no,73.18,high,MCG,72.2,70.4,1
2291010,no,73.01,high,MCG,72.2,69.7,0.9
2291100,no,73.61,high,MCG,72.4,69.7,1.2
2292000,no,74.51,high,MCG,73.4,71.4,1.1
22A0010,no,75,high,MCG,73.6,71.4,1.4
22A0100,no,75.35,high,MCG,73.9,71.4,1.5
22A1000,no,75.95,high,MCG,74.6,71.9,1.3
22B0000,no,77.71,high,MCG,76.1,73.6,1.6
23000A0,no,65.22,rollish,None,-1,-1,66.2
2300190,no,64.57,rollish,None,-1,-1,65.6
2300280,no,64.19,rollish,None,-1,-1,65.2
2300370,no,63.97,rollish,None,-1,-1,65
2300460,no,63.89,rollish,None,-1,-1,64.9
2300550,yes,63.95,rollish,None,-1,-1,65
2300640,no,64.19,rollish,None,-1,-1,65.2
2300730,no,64.64,rollish,None,-1,-1,65.6
2300820,no,65.36,rollish,None,-1,-1,66.4
2300910,no,66.49,rollish,None,-1,-1,67.5
2300A00,no,68.07,rollish,None,-1,-1,69.1
2301090,no,64.72,rollish,None,-1,-1,65.7
2301180,no,63.94,rollish,None,-1,-1,64.9
2301270,no,63.54,rollish,None,-1,-1,64.5
2301360,no,63.34,rollish,None,-1,-1,64.3
2301450,yes,63.32,rollish,None,-1,-1,64.3
2301540,no,63.5,rollish,None,-1,-1,64.5
2301630,no,63.91,rollish,None,-1,-1,64.9
2301720,no,64.58,rollish,None,-1,-1,65.6
2301810,no,65.66,rollish,None,-1,-1,66.7
2301900,no,67.23,rollish,None,-1,-1,68.2
2302080,no,64.66,rollish,None,-1,-1,65.7
2302170,no,63.74,rollish,None,-1,-1,64.7
2302260,no,63.29,rollish,None,-1,-1,64.3
2302350,no,63.12,rollish,None,-1,-1,64.1
2302440,no,63.2,rollish,None,-1,-1,64.2
2302530,yes,63.53,rollish,None,-1,-1,64.5
2302620,no,64.14,rollish,None,-1,-1,65.1
2302710,no,65.18,rollish,None,-1,-1,66.2
2302800,no,66.74,rollish,None,-1,-1,67.7
2303070,no,64.91,rollish,None,-1,-1,65.9
2303160,no,63.9,rollish,None,-1,-1,64.9
2303250,yes,63.44,rollish,None,-1,-1,64.4
2303340,no,63.34,rollish,None,-1,-1,64.3
2303430,yes,63.55,rollish,None,-1,-1,64.5
2303520,no,64.07,rollish,None,-1,-1,65.1
2303610,no,65.05,rollish,None,-1,-1,66
2303700,no,66.56,rollish,None,-1,-1,67.6
2304060,no,65.34,low,MCG,65.7,65.4,-0.4
2304150,no,64.3,low,MCG,64.6,64.2,-0.3
2304240,no,63.88,low,MCG,64.1,64.2,-0.2
2304330,yes,63.9,low,MCG,64.3,64.2,-0.4
2304420,no,64.3,low,MCG,64.6,64.2,-0.3
2304510,yes,65.16,low,MCG,65.6,64.2,-0.5
2304600,no,66.59,low,MCG,67.2,65.4,-0.6
2305050,no,65.95,low,MCG,66.1,65.9,-0.2
2305140,no,64.96,low,MCG,65.4,64.7,-0.4
2305230,no,64.64,low,MCG,65.1,64.7,-0.5
2305320,yes,64.85,low,MCG,65.4,64.7,-0.5
2305410,no,65.56,low,MCG,66.1,64.7,-0.6
2305500,no,66.87,low,MCG,67.4,65.9,-0.5
2306040,no,66.79,low,MCG,67.2,66.4,-0.4
2306130,no,65.91,low,MCG,66.4,65.2,-0.5
2306220,no,65.79,low,MCG,66.2,65.2,-0.4
2306310,no,66.31,low,MCG,66.9,65.2,-0.6
2306400,no,67.45,low,MCG,68.2,66.4,-0.7
2307030,no,67.87,medium,MCG,68.3,66.9,-0.4
2307120,no,67.23,medium,MCG,67.5,65.7,-0.3
2307210,no,67.44,medium,MCG,67.8,65.7,-0.3
2307300,no,68.38,medium,MCG,69,66.9,-0.6
2308020,no,69.24,high,MCG,69.3,67.4,-0.1
2308110,no,68.97,high,MCG,69,66.2,-0.1
2308200,no,69.61,high,MCG,69.8,67.4,-0.2
2309010,no,70.95,high,MCG,70.8,67.9,0.1
2309100,no,71.15,high,MCG,71.1,67.9,0.1
230A000,no,72.99,high,MCG,72.9,69.6,0.1
2310090,no,64.93,rollish,None,-1,-1,65.9
2310180,no,63.95,rollish,None,-1,-1,65
2310270,no,63.38,rollish,None,-1,-1,64.4
2310360,no,63.11,rollish,None,-1,-1,64.1
2310450,no,63.07,rollish,None,-1,-1,64.1
2310540,no,63.26,rollish,None,-1,-1,64.3
2310630,no,63.72,rollish,None,-1,-1,64.7
2310720,no,64.55,rollish,None,-1,-1,65.5
2310810,no,65.85,rollish,None,-1,-1,66.8
2310900,no,67.56,rollish,None,-1,-1,68.6
2311080,no,64.45,rollish,None,-1,-1,65.5
2311170,no,63.32,rollish,None,-1,-1,64.3
2311260,no,62.76,rollish,None,-1,-1,63.8
2311350,no,62.57,rollish,None,-1,-1,63.6
2311440,no,62.63,rollish,None,-1,-1,63.6
2311530,no,62.98,rollish,None,-1,-1,64
2311620,no,63.69,rollish,None,-1,-1,64.7
2311710,no,64.9,rollish,None,-1,-1,65.9
2311800,no,66.57,rollish,None,-1,-1,67.6
2312070,no,64.37,rollish,None,-1,-1,65.4
2312160,no,63.17,rollish,None,-1,-1,64.2
2312250,yes,62.61,rollish,None,-1,-1,63.6
2312340,yes,62.5,rollish,None,-1,-1,63.5
2312430,yes,62.71,rollish,None,-1,-1,63.7
2312520,no,63.28,rollish,None,-1,-1,64.3
2312610,no,64.39,rollish,None,-1,-1,65.4
2312700,no,66.02,rollish,None,-1,-1,67
2313060,no,64.63,low,MCG,64.6,64.7,0
2313150,no,63.44,low,MCG,63.6,63.5,-0.2
2313240,yes,62.92,low,MCG,63,63.5,-0.1
